	chr	start	end	gene_id
ENSG00000204673	19	49878458	49878459	ENSG00000204673
ENSG00000284394	19	49888174	49888175	ENSG00000284394
ENSG00000169136	19	49928701	49928702	ENSG00000169136
ENSG00000104951	19	49929538	49929539	ENSG00000104951
ENSG00000213024	19	49929762	49929763	ENSG00000213024
ENSG00000283842	19	49933063	49933064	ENSG00000283842
ENSG00000221125	19	49949526	49949527	ENSG00000221125
ENSG00000269179	19	49958390	49958391	ENSG00000269179
ENSG00000161640	19	49961171	49961172	ENSG00000161640
ENSG00000161643	19	49969672	49969673	ENSG00000161643
ENSG00000276729	19	50019018	50019019	ENSG00000276729
ENSG00000142528	19	50025713	50025714	ENSG00000142528
ENSG00000105053	19	50025945	50025946	ENSG00000105053
ENSG00000204666	19	50050588	50050589	ENSG00000204666
ENSG00000269091	19	50051061	50051062	ENSG00000269091
ENSG00000269540	19	50060231	50060232	ENSG00000269540
ENSG00000267890	19	50075122	50075123	ENSG00000267890
ENSG00000161652	19	50163194	50163195	ENSG00000161652
ENSG00000105357	19	50188185	50188186	ENSG00000105357
ENSG00000276002	19	50258442	50258443	ENSG00000276002
ENSG00000267815	19	50310538	50310539	ENSG00000267815
ENSG00000131408	19	50329652	50329653	ENSG00000131408
ENSG00000131398	19	50333514	50333515	ENSG00000131398
ENSG00000131401	19	50344766	50344767	ENSG00000131401
ENSG00000131400	19	50365829	50365830	ENSG00000131400
ENSG00000269392	19	50369330	50369331	ENSG00000269392
ENSG00000062822	19	50384203	50384204	ENSG00000062822
ENSG00000142539	19	50415798	50415799	ENSG00000142539
ENSG00000269404	19	50418937	50418938	ENSG00000269404
ENSG00000086967	19	50432891	50432892	ENSG00000086967
ENSG00000161671	19	50476399	50476400	ENSG00000161671
ENSG00000142530	19	50476752	50476753	ENSG00000142530
ENSG00000268854	19	50483350	50483351	ENSG00000268854
ENSG00000268518	19	50487637	50487638	ENSG00000268518
ENSG00000161677	19	50511352	50511353	ENSG00000161677
ENSG00000204653	19	50514689	50514690	ENSG00000204653
ENSG00000268231	19	50557968	50557969	ENSG00000268231
ENSG00000131409	19	50568434	50568435	ENSG00000131409
ENSG00000213023	19	50639880	50639881	ENSG00000213023
ENSG00000235034	19	50649444	50649445	ENSG00000235034
ENSG00000161681	19	50719449	50719450	ENSG00000161681
ENSG00000105472	19	50723363	50723364	ENSG00000105472
ENSG00000269565	19	50758381	50758382	ENSG00000269565
ENSG00000142511	19	50770463	50770464	ENSG00000142511
ENSG00000142513	19	50790414	50790415	ENSG00000142513
ENSG00000261341	19	50793141	50793142	ENSG00000261341
ENSG00000268375	19	50793583	50793584	ENSG00000268375
ENSG00000221381	19	50799121	50799122	ENSG00000221381
ENSG00000221241	19	50799531	50799532	ENSG00000221241
ENSG00000220988	19	50802417	50802418	ENSG00000220988
ENSG00000167747	19	50804928	50804929	ENSG00000167747
ENSG00000180279	19	50808873	50808874	ENSG00000180279
ENSG00000284711	19	50812706	50812707	ENSG00000284711
ENSG00000167748	19	50823786	50823787	ENSG00000167748
ENSG00000267968	19	50830529	50830530	ENSG00000267968
ENSG00000174562	19	50837212	50837213	ENSG00000174562
ENSG00000142515	19	50854914	50854915	ENSG00000142515
ENSG00000167751	19	50861567	50861568	ENSG00000167751
ENSG00000197588	19	50896397	50896398	ENSG00000197588
ENSG00000167749	19	50910737	50910738	ENSG00000167749
ENSG00000228674	19	50927570	50927571	ENSG00000228674
ENSG00000269495	19	50950184	50950185	ENSG00000269495
ENSG00000167754	19	50953092	50953093	ENSG00000167754
ENSG00000279676	19	50962780	50962781	ENSG00000279676
ENSG00000267879	19	50968209	50968210	ENSG00000267879
ENSG00000167755	19	50969672	50969673	ENSG00000167755
ENSG00000169035	19	50984098	50984099	ENSG00000169035
ENSG00000129455	19	51002710	51002711	ENSG00000129455
ENSG00000269741	19	51009580	51009581	ENSG00000269741
ENSG00000213022	19	51009633	51009634	ENSG00000213022
ENSG00000268739	19	51014373	51014374	ENSG00000268739
ENSG00000129451	19	51020174	51020175	ENSG00000129451
ENSG00000167757	19	51028038	51028039	ENSG00000167757
ENSG00000268906	19	51030075	51030076	ENSG00000268906
ENSG00000186474	19	51035229	51035230	ENSG00000186474
ENSG00000268390	19	51043805	51043806	ENSG00000268390
ENSG00000167759	19	51065113	51065114	ENSG00000167759
ENSG00000129437	19	51084244	51084245	ENSG00000129437
ENSG00000142544	19	51108408	51108409	ENSG00000142544
ENSG00000268581	19	51119986	51119987	ENSG00000268581
ENSG00000129450	19	51124907	51124908	ENSG00000129450
ENSG00000267990	19	51137969	51137970	ENSG00000267990
ENSG00000168995	19	51142298	51142299	ENSG00000168995
ENSG00000267895	19	51143825	51143826	ENSG00000267895
ENSG00000269681	19	51155623	51155624	ENSG00000269681
ENSG00000171101	19	51167327	51167328	ENSG00000171101
ENSG00000269072	19	51181965	51181966	ENSG00000269072
ENSG00000268336	19	51184904	51184905	ENSG00000268336
ENSG00000268652	19	51195539	51195540	ENSG00000268652
ENSG00000269253	19	51198854	51198855	ENSG00000269253
ENSG00000278617	19	51207008	51207009	ENSG00000278617
ENSG00000268849	19	51211079	51211080	ENSG00000268849
ENSG00000105383	19	51225063	51225064	ENSG00000105383
ENSG00000179213	19	51246347	51246348	ENSG00000179213
ENSG00000268595	19	51271178	51271179	ENSG00000268595
ENSG00000268318	19	51271265	51271266	ENSG00000268318
ENSG00000269021	19	51280861	51280862	ENSG00000269021
ENSG00000142549	19	51311847	51311848	ENSG00000142549
ENSG00000267905	19	51340694	51340695	ENSG00000267905
ENSG00000186806	19	51342123	51342124	ENSG00000186806
ENSG00000267984	19	51345168	51345169	ENSG00000267984
ENSG00000268520	19	51365543	51365544	ENSG00000268520
ENSG00000105379	19	51366417	51366418	ENSG00000105379
ENSG00000269403	19	51368098	51368099	ENSG00000269403
ENSG00000160318	19	51369002	51369003	ENSG00000160318
ENSG00000105374	19	51372700	51372701	ENSG00000105374
ENSG00000105370	19	51387959	51387960	ENSG00000105370
ENSG00000262874	19	51390590	51390591	ENSG00000262874
ENSG00000268889	19	51394487	51394488	ENSG00000268889
ENSG00000268144	19	51403525	51403526	ENSG00000268144
ENSG00000254760	19	51414297	51414298	ENSG00000254760
ENSG00000255441	19	51415723	51415724	ENSG00000255441
ENSG00000142512	19	51417802	51417803	ENSG00000142512
ENSG00000268711	19	51426667	51426668	ENSG00000268711
ENSG00000269181	19	51442378	51442379	ENSG00000269181
ENSG00000105366	19	51458455	51458456	ENSG00000105366
ENSG00000268957	19	51468635	51468636	ENSG00000268957
ENSG00000213822	19	51478621	51478622	ENSG00000213822
ENSG00000254521	19	51501788	51501789	ENSG00000254521
ENSG00000268839	19	51505361	51505362	ENSG00000268839
ENSG00000269580	19	51508572	51508573	ENSG00000269580
ENSG00000268777	19	51519730	51519731	ENSG00000268777
ENSG00000105492	19	51531855	51531856	ENSG00000105492
ENSG00000269130	19	51560589	51560590	ENSG00000269130
ENSG00000268267	19	51564909	51564910	ENSG00000268267
ENSG00000105497	19	51571282	51571283	ENSG00000105497
ENSG00000269388	19	51594560	51594561	ENSG00000269388
ENSG00000267808	19	51599288	51599289	ENSG00000267808
ENSG00000244071	19	51621135	51621136	ENSG00000244071
ENSG00000273837	19	51639930	51639931	ENSG00000273837
ENSG00000105501	19	51645544	51645545	ENSG00000105501
ENSG00000254415	19	51646800	51646801	ENSG00000254415
ENSG00000268500	19	51646888	51646889	ENSG00000268500
ENSG00000243469	19	51648861	51648862	ENSG00000243469
ENSG00000182310	19	51689127	51689128	ENSG00000182310
ENSG00000207550	19	51692611	51692612	ENSG00000207550
ENSG00000198972	19	51692785	51692786	ENSG00000198972
ENSG00000208008	19	51693253	51693254	ENSG00000208008
ENSG00000269959	19	51693455	51693456	ENSG00000269959
ENSG00000105509	19	51723993	51723994	ENSG00000105509
ENSG00000171049	19	51752025	51752026	ENSG00000171049
ENSG00000286236	19	51773168	51773169	ENSG00000286236
ENSG00000187474	19	51795156	51795157	ENSG00000187474
ENSG00000171051	19	51804109	51804110	ENSG00000171051
ENSG00000268316	19	51840944	51840945	ENSG00000268316
ENSG00000269483	19	51843314	51843315	ENSG00000269483
ENSG00000283236	19	51863235	51863236	ENSG00000283236
ENSG00000268095	19	51888024	51888025	ENSG00000268095
ENSG00000161551	19	51890949	51890950	ENSG00000161551
ENSG00000198093	19	51905039	51905040	ENSG00000198093
ENSG00000283285	19	51917702	51917703	ENSG00000283285
ENSG00000176024	19	51927146	51927147	ENSG00000176024
ENSG00000269235	19	51949133	51949134	ENSG00000269235
ENSG00000256683	19	51986855	51986856	ENSG00000256683
ENSG00000197619	19	52008229	52008230	ENSG00000197619
ENSG00000142556	19	52030239	52030240	ENSG00000142556
ENSG00000275055	19	52049006	52049007	ENSG00000275055
ENSG00000260160	19	52063702	52063703	ENSG00000260160
ENSG00000256087	19	52095737	52095738	ENSG00000256087
ENSG00000197608	19	52095764	52095765	ENSG00000197608
ENSG00000270248	19	52110725	52110726	ENSG00000270248
ENSG00000204611	19	52139937	52139938	ENSG00000204611
ENSG00000268458	19	52142625	52142626	ENSG00000268458
ENSG00000243680	19	52143042	52143043	ENSG00000243680
ENSG00000267927	19	52171157	52171158	ENSG00000267927
ENSG00000267827	19	52171532	52171533	ENSG00000267827
ENSG00000196267	19	52171642	52171643	ENSG00000196267
ENSG00000105568	19	52190047	52190048	ENSG00000105568
ENSG00000274380	19	52222019	52222020	ENSG00000274380
ENSG00000268015	19	52231293	52231294	ENSG00000268015
ENSG00000277562	19	52242439	52242440	ENSG00000277562
ENSG00000207265	19	52259186	52259187	ENSG00000207265
ENSG00000196214	19	52269586	52269587	ENSG00000196214
ENSG00000208002	19	52281796	52281797	ENSG00000208002
ENSG00000198464	19	52297168	52297169	ENSG00000198464
ENSG00000269102	19	52297919	52297920	ENSG00000269102
ENSG00000167554	19	52336242	52336243	ENSG00000167554
ENSG00000269535	19	52345228	52345229	ENSG00000269535
ENSG00000221923	19	52369916	52369917	ENSG00000221923
ENSG00000277977	19	52392658	52392659	ENSG00000277977
ENSG00000269834	19	52397765	52397766	ENSG00000269834
ENSG00000167555	19	52397848	52397849	ENSG00000167555
ENSG00000269776	19	52426201	52426202	ENSG00000269776
ENSG00000198633	19	52429186	52429187	ENSG00000198633
ENSG00000258405	19	52453552	52453553	ENSG00000258405
ENSG00000278543	19	52475238	52475239	ENSG00000278543
ENSG00000269349	19	52512341	52512342	ENSG00000269349
ENSG00000198482	19	52527651	52527652	ENSG00000198482
ENSG00000167562	19	52555456	52555457	ENSG00000167562
ENSG00000242255	19	52564075	52564076	ENSG00000242255
ENSG00000268886	19	52585560	52585561	ENSG00000268886
ENSG00000123870	19	52588504	52588505	ENSG00000123870
ENSG00000268970	19	52598886	52598887	ENSG00000268970
ENSG00000269825	19	52653283	52653284	ENSG00000269825
ENSG00000167766	19	52690495	52690496	ENSG00000167766
ENSG00000213020	19	52735072	52735073	ENSG00000213020
ENSG00000189190	19	52786806	52786807	ENSG00000189190
ENSG00000255875	19	52809823	52809824	ENSG00000255875
ENSG00000198538	19	52857599	52857600	ENSG00000198538
ENSG00000268225	19	52864150	52864151	ENSG00000268225
ENSG00000283695	19	52865428	52865429	ENSG00000283695
ENSG00000204604	19	52890374	52890375	ENSG00000204604
ENSG00000182986	19	52897692	52897693	ENSG00000182986
ENSG00000269646	19	52923381	52923382	ENSG00000269646
ENSG00000213793	19	52923480	52923481	ENSG00000213793
ENSG00000213801	19	52942600	52942601	ENSG00000213801
ENSG00000283088	19	52962767	52962768	ENSG00000283088
ENSG00000221874	19	52962822	52962823	ENSG00000221874
ENSG00000180257	19	52962910	52962911	ENSG00000180257
ENSG00000269082	19	52981653	52981654	ENSG00000269082
ENSG00000268282	19	53004039	53004040	ENSG00000268282
ENSG00000267943	19	53007511	53007512	ENSG00000267943
ENSG00000269526	19	53013920	53013921	ENSG00000269526
ENSG00000242779	19	53037897	53037898	ENSG00000242779
ENSG00000268964	19	53044737	53044738	ENSG00000268964
ENSG00000170949	19	53103435	53103436	ENSG00000170949
ENSG00000170954	19	53133076	53133077	ENSG00000170954
ENSG00000197937	19	53159074	53159075	ENSG00000197937
ENSG00000268842	19	53162427	53162428	ENSG00000268842
ENSG00000197497	19	53193385	53193386	ENSG00000197497
ENSG00000269001	19	53197110	53197111	ENSG00000269001
ENSG00000267809	19	53224878	53224879	ENSG00000267809
ENSG00000269288	19	53240674	53240675	ENSG00000269288
ENSG00000197928	19	53254897	53254898	ENSG00000197928
ENSG00000196131	19	53258291	53258292	ENSG00000196131
ENSG00000228567	19	53267722	53267723	ENSG00000228567
ENSG00000269758	19	53270931	53270932	ENSG00000269758
ENSG00000189348	19	53281558	53281559	ENSG00000189348
ENSG00000163098	19	53291621	53291622	ENSG00000163098
ENSG00000269118	19	53308643	53308644	ENSG00000269118
ENSG00000174677	19	53315136	53315137	ENSG00000174677
ENSG00000213799	19	53333745	53333746	ENSG00000213799
ENSG00000203326	19	53365692	53365693	ENSG00000203326
ENSG00000241069	19	53386232	53386233	ENSG00000241069
ENSG00000196417	19	53389792	53389793	ENSG00000196417
ENSG00000239912	19	53413189	53413190	ENSG00000239912
ENSG00000249435	19	53426498	53426499	ENSG00000249435
ENSG00000241015	19	53431983	53431984	ENSG00000241015
ENSG00000286261	19	53431983	53431984	ENSG00000286261
ENSG00000160336	19	53445000	53445001	ENSG00000160336
ENSG00000198346	19	53467732	53467733	ENSG00000198346
ENSG00000250731	19	53479349	53479350	ENSG00000250731
ENSG00000241434	19	53495886	53495887	ENSG00000241434
ENSG00000213777	19	53503391	53503392	ENSG00000213777
ENSG00000274892	19	53512615	53512616	ENSG00000274892
ENSG00000130844	19	53519526	53519527	ENSG00000130844
ENSG00000268864	19	53608450	53608451	ENSG00000268864
ENSG00000269608	19	53616801	53616802	ENSG00000269608
ENSG00000242668	19	53629712	53629713	ENSG00000242668
ENSG00000204595	19	53632055	53632056	ENSG00000204595
ENSG00000200393	19	53653684	53653685	ENSG00000200393
ENSG00000270347	19	53658461	53658462	ENSG00000270347
ENSG00000207645	19	53666678	53666679	ENSG00000207645
ENSG00000207644	19	53669156	53669157	ENSG00000207644
ENSG00000221017	19	53671967	53671968	ENSG00000221017
ENSG00000207869	19	53674196	53674197	ENSG00000207869
ENSG00000207599	19	53675710	53675711	ENSG00000207599
ENSG00000207616	19	53679002	53679003	ENSG00000207616
ENSG00000207810	19	53679939	53679940	ENSG00000207810
ENSG00000283540	19	53682158	53682159	ENSG00000283540
ENSG00000207615	19	53685008	53685009	ENSG00000207615
ENSG00000207788	19	53686468	53686469	ENSG00000207788
ENSG00000221421	19	53688480	53688481	ENSG00000221421
ENSG00000207594	19	53690880	53690881	ENSG00000207594
ENSG00000207580	19	53694392	53694393	ENSG00000207580
ENSG00000207825	19	53695212	53695213	ENSG00000207825
ENSG00000207711	19	53697532	53697533	ENSG00000207711
ENSG00000283455	19	53698384	53698385	ENSG00000283455
ENSG00000207706	19	53700014	53700015	ENSG00000207706
ENSG00000207722	19	53701226	53701227	ENSG00000207722
ENSG00000207862	19	53702736	53702737	ENSG00000207862
ENSG00000207629	19	53706251	53706252	ENSG00000207629
ENSG00000207738	19	53707452	53707453	ENSG00000207738
ENSG00000283490	19	53708734	53708735	ENSG00000283490
ENSG00000283289	19	53711001	53711002	ENSG00000283289
ENSG00000207734	19	53712267	53712268	ENSG00000207734
ENSG00000207981	19	53713346	53713347	ENSG00000207981
ENSG00000207549	19	53716593	53716594	ENSG00000207549
ENSG00000251843	19	53719164	53719165	ENSG00000251843
ENSG00000207735	19	53720095	53720096	ENSG00000207735
ENSG00000207837	19	53721075	53721076	ENSG00000207837
ENSG00000207799	19	53722165	53722166	ENSG00000207799
ENSG00000207925	19	53725441	53725442	ENSG00000207925
ENSG00000211532	19	53726921	53726922	ENSG00000211532
ENSG00000207987	19	53729837	53729838	ENSG00000207987
ENSG00000207803	19	53731005	53731006	ENSG00000207803
ENSG00000252734	19	53733082	53733083	ENSG00000252734
ENSG00000283330	19	53734876	53734877	ENSG00000283330
ENSG00000207946	19	53736844	53736845	ENSG00000207946
ENSG00000207699	19	53739332	53739333	ENSG00000207699
ENSG00000207838	19	53741312	53741313	ENSG00000207838
ENSG00000207861	19	53742511	53742512	ENSG00000207861
ENSG00000252025	19	53745104	53745105	ENSG00000252025
ENSG00000207634	19	53748635	53748636	ENSG00000207634
ENSG00000252191	19	53749950	53749951	ENSG00000252191
ENSG00000283685	19	53751210	53751211	ENSG00000283685
ENSG00000207992	19	53752396	53752397	ENSG00000207992
ENSG00000207979	19	53754017	53754018	ENSG00000207979
ENSG00000207767	19	53756740	53756741	ENSG00000207767
ENSG00000221548	19	53758231	53758232	ENSG00000221548
ENSG00000252063	19	53760187	53760188	ENSG00000252063
ENSG00000207620	19	53761132	53761133	ENSG00000207620
ENSG00000269842	19	53761960	53761961	ENSG00000269842
ENSG00000284362	19	53762343	53762344	ENSG00000284362
ENSG00000252979	19	53766631	53766632	ENSG00000252979
ENSG00000237589	19	53768552	53768553	ENSG00000237589
ENSG00000229000	19	53773279	53773280	ENSG00000229000
ENSG00000238150	19	53775598	53775599	ENSG00000238150
ENSG00000199031	19	53787674	53787675	ENSG00000199031
ENSG00000284568	19	53787741	53787742	ENSG00000284568
ENSG00000199095	19	53787889	53787890	ENSG00000199095
ENSG00000269877	19	53788168	53788169	ENSG00000269877
ENSG00000199143	19	53788704	53788705	ENSG00000199143
ENSG00000269564	19	53788781	53788782	ENSG00000269564
ENSG00000142405	19	53824393	53824394	ENSG00000142405
ENSG00000179820	19	53864762	53864763	ENSG00000179820
ENSG00000228323	19	53869106	53869107	ENSG00000228323
ENSG00000232220	19	53876048	53876049	ENSG00000232220
ENSG00000126583	19	53879189	53879190	ENSG00000126583
ENSG00000105605	19	53909334	53909335	ENSG00000105605
ENSG00000142408	19	53963039	53963040	ENSG00000142408
ENSG00000284583	19	53982306	53982307	ENSG00000284583
ENSG00000130433	19	53992287	53992288	ENSG00000130433
ENSG00000276206	19	54031411	54031412	ENSG00000276206
ENSG00000189068	19	54063952	54063953	ENSG00000189068
ENSG00000248385	19	54081364	54081365	ENSG00000248385
ENSG00000170909	19	54102691	54102692	ENSG00000170909
ENSG00000170906	19	54102727	54102728	ENSG00000170906
ENSG00000105618	19	54115409	54115410	ENSG00000105618
ENSG00000105619	19	54115674	54115675	ENSG00000105619
ENSG00000237017	19	54125342	54125343	ENSG00000237017
ENSG00000088038	19	54137748	54137749	ENSG00000088038
ENSG00000105617	19	54159881	54159882	ENSG00000105617
ENSG00000167608	19	54173249	54173250	ENSG00000167608
ENSG00000125505	19	54189881	54189882	ENSG00000125505
ENSG00000170892	19	54189937	54189938	ENSG00000170892
ENSG00000223660	19	54199970	54199971	ENSG00000223660
ENSG00000170889	19	54200808	54200809	ENSG00000170889
ENSG00000224579	19	54209417	54209418	ENSG00000224579
ENSG00000204577	19	54223505	54223506	ENSG00000204577
ENSG00000269524	19	54224522	54224523	ENSG00000269524
ENSG00000235081	19	54229035	54229036	ENSG00000235081
ENSG00000244482	19	54242790	54242791	ENSG00000244482
ENSG00000249189	19	54247321	54247322	ENSG00000249189
ENSG00000105609	19	54257300	54257301	ENSG00000105609
ENSG00000212314	19	54264052	54264053	ENSG00000212314
ENSG00000240296	19	54268004	54268005	ENSG00000240296
ENSG00000131042	19	54281183	54281184	ENSG00000131042
ENSG00000264703	19	54282108	54282109	ENSG00000264703
ENSG00000240197	19	54294365	54294366	ENSG00000240197
ENSG00000276758	19	54296251	54296252	ENSG00000276758
